CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
000be60b20b0        jason_5_1           9.41%               266.8MiB / 975.7MiB   27.34%              3.33MB / 259kB      139MB / 6.46MB      0
6b57706e8822        hwbridge_4_1        1.41%               25.15MiB / 975.7MiB   2.58%               1.93MB / 1.22MB     8.19kB / 0B         0
568dd920183e        comm_3_1            1.83%               22.02MiB / 975.7MiB   2.26%               139kB / 119kB       8.19kB / 0B         0
7c5afbf70181        mavros_2_1          2.97%               52.27MiB / 975.7MiB   5.36%               2.49MB / 576kB      131kB / 0B          0
f50d4a92f28b        master_1_1          1.20%               54.77MiB / 975.7MiB   5.61%               750kB / 470kB       360kB / 8.19kB      0
ae6bd8c7d034        resin_supervisor    0.09%               56.52MiB / 975.7MiB   5.79%               0B / 0B             53.7MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
000be60b20b0        jason_5_1           20.19%              266.8MiB / 975.7MiB   27.34%              3.33MB / 260kB      139MB / 6.46MB      0
6b57706e8822        hwbridge_4_1        1.58%               25.15MiB / 975.7MiB   2.58%               1.93MB / 1.23MB     8.19kB / 0B         0
568dd920183e        comm_3_1            2.60%               22.02MiB / 975.7MiB   2.26%               141kB / 123kB       8.19kB / 0B         0
7c5afbf70181        mavros_2_1          3.05%               52.27MiB / 975.7MiB   5.36%               2.51MB / 579kB      131kB / 0B          0
f50d4a92f28b        master_1_1          1.29%               54.77MiB / 975.7MiB   5.61%               750kB / 470kB       360kB / 8.19kB      0
ae6bd8c7d034        resin_supervisor    0.03%               56.52MiB / 975.7MiB   5.79%               0B / 0B             53.7MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
000be60b20b0        jason_5_1           9.06%               267MiB / 975.7MiB     27.36%              3.33MB / 262kB      139MB / 6.46MB      0
6b57706e8822        hwbridge_4_1        1.60%               25.15MiB / 975.7MiB   2.58%               1.93MB / 1.23MB     8.19kB / 0B         0
568dd920183e        comm_3_1            2.14%               22.02MiB / 975.7MiB   2.26%               145kB / 126kB       8.19kB / 0B         0
7c5afbf70181        mavros_2_1          3.28%               52.27MiB / 975.7MiB   5.36%               2.53MB / 582kB      131kB / 0B          0
f50d4a92f28b        master_1_1          1.28%               54.77MiB / 975.7MiB   5.61%               750kB / 470kB       360kB / 8.19kB      0
ae6bd8c7d034        resin_supervisor    0.05%               56.52MiB / 975.7MiB   5.79%               0B / 0B             53.7MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
000be60b20b0        jason_5_1           9.77%               266.8MiB / 975.7MiB   27.35%              3.33MB / 263kB      139MB / 6.46MB      0
6b57706e8822        hwbridge_4_1        1.58%               25.15MiB / 975.7MiB   2.58%               1.93MB / 1.23MB     8.19kB / 0B         0
568dd920183e        comm_3_1            1.61%               22.02MiB / 975.7MiB   2.26%               147kB / 129kB       8.19kB / 0B         0
7c5afbf70181        mavros_2_1          2.96%               52.27MiB / 975.7MiB   5.36%               2.54MB / 584kB      131kB / 0B          0
f50d4a92f28b        master_1_1          1.21%               54.77MiB / 975.7MiB   5.61%               750kB / 470kB       360kB / 8.19kB      0
ae6bd8c7d034        resin_supervisor    0.02%               56.52MiB / 975.7MiB   5.79%               0B / 0B             53.7MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
000be60b20b0        jason_5_1           8.29%               266.7MiB / 975.7MiB   27.33%              3.33MB / 265kB      139MB / 6.46MB      0
6b57706e8822        hwbridge_4_1        0.93%               25.15MiB / 975.7MiB   2.58%               1.94MB / 1.23MB     8.19kB / 0B         0
568dd920183e        comm_3_1            1.32%               22.02MiB / 975.7MiB   2.26%               150kB / 132kB       8.19kB / 0B         0
7c5afbf70181        mavros_2_1          2.71%               52.27MiB / 975.7MiB   5.36%               2.56MB / 587kB      131kB / 0B          0
f50d4a92f28b        master_1_1          1.16%               54.77MiB / 975.7MiB   5.61%               750kB / 470kB       360kB / 8.19kB      0
ae6bd8c7d034        resin_supervisor    22.88%              56.52MiB / 975.7MiB   5.79%               0B / 0B             53.7MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
000be60b20b0        jason_5_1           8.94%               266.8MiB / 975.7MiB   27.35%              3.34MB / 266kB      139MB / 6.46MB      0
6b57706e8822        hwbridge_4_1        1.85%               25.15MiB / 975.7MiB   2.58%               1.94MB / 1.23MB     8.19kB / 0B         0
568dd920183e        comm_3_1            1.74%               22.02MiB / 975.7MiB   2.26%               152kB / 135kB       8.19kB / 0B         0
7c5afbf70181        mavros_2_1          3.43%               52.27MiB / 975.7MiB   5.36%               2.58MB / 590kB      131kB / 0B          0
f50d4a92f28b        master_1_1          1.33%               54.77MiB / 975.7MiB   5.61%               750kB / 470kB       360kB / 8.19kB      0
