CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
924ce121d5f6        master_1_1          1.07%               57.33MiB / 975.7MiB   5.88%               759kB / 248kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.03%               46.89MiB / 975.7MiB   4.81%               0B / 0B             58.8MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.72%               24.12MiB / 975.7MiB   2.47%               31.9kB / 25.5kB     8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.83%               28.13MiB / 975.7MiB   2.88%               788kB / 491kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.85%               53.2MiB / 975.7MiB    5.45%               5.26MB / 1.35MB     73.1MB / 0B         0
924ce121d5f6        master_1_1          1.12%               57.33MiB / 975.7MiB   5.88%               759kB / 248kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.05%               46.89MiB / 975.7MiB   4.81%               0B / 0B             58.8MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.65%               24.12MiB / 975.7MiB   2.47%               33.2kB / 26.2kB     8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        7.11%               28.13MiB / 975.7MiB   2.88%               791kB / 494kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.96%               53.2MiB / 975.7MiB    5.45%               5.28MB / 1.35MB     73.1MB / 0B         0
924ce121d5f6        master_1_1          1.12%               57.33MiB / 975.7MiB   5.88%               759kB / 248kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.03%               46.89MiB / 975.7MiB   4.81%               0B / 0B             58.8MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          1.15%               24.12MiB / 975.7MiB   2.47%               35.3kB / 27.5kB     8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.78%               28.13MiB / 975.7MiB   2.88%               797kB / 500kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          3.11%               53.2MiB / 975.7MiB    5.45%               5.3MB / 1.36MB      73.1MB / 0B         0
924ce121d5f6        master_1_1          1.04%               57.33MiB / 975.7MiB   5.88%               763kB / 249kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.03%               47MiB / 975.7MiB      4.82%               0B / 0B             58.8MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.76%               24.12MiB / 975.7MiB   2.47%               36.5kB / 28.1kB     8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.66%               28.13MiB / 975.7MiB   2.88%               800kB / 502kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.77%               53.2MiB / 975.7MiB    5.45%               5.32MB / 1.36MB     73.1MB / 0B         0
924ce121d5f6        master_1_1          1.07%               57.33MiB / 975.7MiB   5.88%               763kB / 249kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.05%               47MiB / 975.7MiB      4.82%               0B / 0B             58.8MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.66%               24.12MiB / 975.7MiB   2.47%               38.1kB / 28.9kB     8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        5.93%               28.13MiB / 975.7MiB   2.88%               803kB / 505kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.51%               53.2MiB / 975.7MiB    5.45%               5.34MB / 1.36MB     73.1MB / 0B         0
924ce121d5f6        master_1_1          1.05%               57.33MiB / 975.7MiB   5.88%               763kB / 249kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.03%               47MiB / 975.7MiB      4.82%               0B / 0B             58.8MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.90%               24.12MiB / 975.7MiB   2.47%               39.5kB / 29.6kB     8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.52%               28.13MiB / 975.7MiB   2.88%               806kB / 508kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.82%               53.2MiB / 975.7MiB    5.45%               5.36MB / 1.36MB     73.1MB / 0B         0
924ce121d5f6        master_1_1          1.09%               57.33MiB / 975.7MiB   5.88%               763kB / 249kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.03%               47MiB / 975.7MiB      4.82%               0B / 0B             58.8MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.78%               24.12MiB / 975.7MiB   2.47%               41kB / 30.4kB       8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.88%               28.13MiB / 975.7MiB   2.88%               810kB / 511kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.92%               53.2MiB / 975.7MiB    5.45%               5.37MB / 1.37MB     73.1MB / 0B         0
924ce121d5f6        master_1_1          1.08%               57.33MiB / 975.7MiB   5.88%               763kB / 249kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.05%               47MiB / 975.7MiB      4.82%               0B / 0B             58.8MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.87%               24.12MiB / 975.7MiB   2.47%               42.6kB / 31.2kB     8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.59%               28.13MiB / 975.7MiB   2.88%               813kB / 513kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.76%               53.2MiB / 975.7MiB    5.45%               5.39MB / 1.37MB     73.1MB / 0B         0
